,tel,appid,time,count
8789,13900005285,340370,704,2
8790,13900005286,10001,121,1
8791,13900005286,180688,115,1
8792,13900005287,50065,24595,1
8793,13900005287,70096,120,1
8794,13900005287,201131,56,1
8795,13900005288,10005,310,2
8796,13900005289,250331,71115,1
8797,13900005290,230221,68483,4
8798,13900005291,131172,74,1
8799,13900005292,200335,65,1
8800,13900005293,10005,2671,4
8801,13900005294,10005,4476,5
8802,13900005294,30035,4356,5
8803,13900005294,181512,71,1
8804,13900005295,10005,101,1
8805,13900005296,50057,78882,1
8806,13900005297,10005,53,1
8807,13900005298,271134,339,3
8808,13900005299,10005,460,2
8809,13900005299,250223,310,1
8810,13900005300,10005,113,1
8811,13900005301,10005,479,3
8812,13900005302,10005,141,1
8813,13900005302,270386,109,1
8814,13900005303,10005,291,2
8815,13900005304,10005,196,1
8816,13900005305,10001,4102,2
8817,13900005305,10005,276,1
8818,13900005305,60069,2075,1
8819,13900005305,71455,965,2
8820,13900005305,80520,2767,1
8821,13900005306,10005,280,1
8822,13900005307,10005,0,1
8823,13900005308,50057,370,3
8824,13900005308,200442,79,1
8825,13900005309,171190,310,1
8826,13900005310,10005,96,1
8827,13900005311,60071,190,1
8828,13900005311,71916,70,2
8829,13900005311,250331,80,1
8830,13900005311,270389,3450,1
8831,13900005312,50057,75,1
8832,13900005312,341309,309,2
8833,13900005313,10001,2342,4
8834,13900005313,71455,2117,3
8835,13900005313,80547,1593,1
8836,13900005314,10005,48740,3
8837,13900005314,20451,12636,1
8838,13900005314,181466,21318,2
8839,13900005315,10001,10129,18
8840,13900005315,11625,2152,3
8841,13900005315,50066,2152,3
8842,13900005315,50501,1975,1
8843,13900005315,71455,7201,8
8844,13900005315,81536,1824,1
8845,13900005315,340922,1635,1
8846,13900005315,340948,2110,1
8847,13900005316,180369,47675,4
8848,13900005316,270974,70,1
8849,13900005316,340370,5657,2
8850,13900005317,10005,301,2
8851,13900005317,180688,358,2
8852,13900005318,10001,278,2
8853,13900005318,70475,160,1
8854,13900005318,71372,217,3
8855,13900005319,10001,29820,2
8856,13900005319,10005,13248,3
8857,13900005319,70106,88,1
8858,13900005319,170488,97894,10
8859,13900005319,200335,750,10
8860,13900005319,311360,39018,1
8861,13900005319,371262,46031,1
8862,13900005320,10001,140,1
8863,13900005321,60071,110,1
8864,13900005321,70106,2084,1
8865,13900005322,10005,3029,7
8866,13900005322,151499,1154,1
8867,13900005323,270974,105,1
8868,13900005324,10005,120,1
8869,13900005325,10001,160,1
8870,13900005325,10005,323,3
8871,13900005326,210356,51,1
8872,13900005326,270974,80,1
8873,13900005327,10005,890,6
8874,13900005328,10005,479,3
8875,13900005328,110157,725,2
8876,13900005329,40382,90,1
8877,13900005330,220499,73,1
8878,13900005330,270231,164,1
8879,13900005330,340787,502,1
8880,13900005330,341627,280,1
8881,13900005331,10005,821,6
8882,13900005331,20451,97,1
8883,13900005332,10005,2331,4
8884,13900005332,180230,91828,4
8885,13900005333,10001,2130,1
8886,13900005333,10005,466,3
8887,13900005334,250331,109,1
8888,13900005335,10005,91,1
8889,13900005336,10001,150,1
8890,13900005336,70106,501,1
8891,13900005336,80520,8437,2
8892,13900005337,180229,726,1
8893,13900005337,181759,688,1
8894,13900005338,10005,770,2
8895,13900005339,10001,115,1
8896,13900005339,60365,2220,3
8897,13900005339,200335,380,2
8898,13900005339,330400,93055,16
8899,13900005339,340962,49517,8
8900,13900005340,151250,15829,1
8901,13900005340,170488,16724,1
8902,13900005340,341266,271,2
8903,13900005341,10001,951,1
8904,13900005341,10005,106,1
8905,13900005341,10205,69131,1
8906,13900005341,200335,240,3
8907,13900005342,11233,45025,1
8908,13900005343,10001,2721,1
8909,13900005343,151446,128,1
8910,13900005343,200335,550,1
8911,13900005343,220499,7073,3
8912,13900005344,30035,23518,13
8913,13900005344,50057,34747,1
8914,13900005344,80609,241,1
8915,13900005345,10005,320,2
8916,13900005346,231973,81,1
8917,13900005347,71455,110,1
8918,13900005348,10001,26536,2
8919,13900005348,10005,18092,2
8920,13900005349,80609,265,1
8921,13900005350,241155,150,1
8922,13900005351,10005,201,1
8923,13900005352,10005,5641,2
8924,13900005353,151499,50,1
8925,13900005354,10005,74,1
8926,13900005355,70109,85,1
8927,13900005356,10005,484,2
8928,13900005356,40423,205,1
8929,13900005357,90144,156,2
8930,13900005358,10001,180,1
8931,13900005358,10005,0,1
8932,13900005358,200442,520,1
8933,13900005359,10001,45,1
8934,13900005360,81416,52618,9
8935,13900005361,10005,47,1
8936,13900005362,10005,497,2
8937,13900005362,200415,400,1
8938,13900005363,10005,4510,2
8939,13900005364,10005,290,1
8940,13900005365,10005,150,1
8941,13900005365,50057,33386,7
8942,13900005366,10005,131,1
8943,13900005367,10005,423,3
8944,13900005367,180688,517,2
8945,13900005368,10005,380,3
8946,13900005369,10005,651,4
8947,13900005370,10005,101,1
8948,13900005370,51176,469,1
8949,13900005370,60071,110,1
8950,13900005370,90144,205,2
8951,13900005370,151341,32158,12
8952,13900005370,200439,109,1
8953,13900005370,231973,73,1
8954,13900005370,241011,64872,2
8955,13900005370,270974,70,1
8956,13900005370,271134,281,2
8957,13900005370,340440,62886,2
8958,13900005370,341309,243,1
8959,13900005371,270777,170,1
8960,13900005371,340788,5140,1
8961,13900005372,170392,46,1
8962,13900005373,71455,37989,3
8963,13900005374,50054,5380,4
8964,13900005375,80609,300,1
8965,13900005376,10005,110,1
8966,13900005377,10005,54,1
8967,13900005377,170392,59814,2
8968,13900005378,341309,56995,1
8969,13900005379,10005,2755,4
8970,13900005380,50066,1925,1
8971,13900005380,50501,1565,1
8972,13900005381,10005,971,5
8973,13900005382,271134,190,1
8974,13900005383,20023,7479,6
8975,13900005384,10005,1022,1
8976,13900005384,241248,111,1
8977,13900005385,10005,1535,6
8978,13900005386,20451,64,1
8979,13900005386,181030,1084,3
8980,13900005387,10005,112,1
8981,13900005388,10001,6804,4
8982,13900005388,200335,1840,1
8983,13900005389,10005,34630,1
8984,13900005389,10205,19257,2
8985,13900005389,50053,4200,1
8986,13900005390,10001,119,1
8987,13900005390,151341,90071,1
8988,13900005391,20451,8799,5
8989,13900005391,180193,30718,1
8990,13900005391,180309,1509,1
8991,13900005391,270231,111,1
8992,13900005392,50066,2105,1
8993,13900005393,10005,2667,3
8994,13900005394,10005,2030,1
8995,13900005395,10005,146,1
8996,13900005396,10005,65,1
8997,13900005397,10005,95,1
8998,13900005397,200308,100,1
8999,13900005397,241183,140,1
9000,13900005398,10005,190,1
9001,13900005399,10005,75784,2
9002,13900005399,61495,42285,1
9003,13900005399,271134,151,1
9004,13900005400,10005,100,1
9005,13900005400,181552,32906,2
9006,13900005401,10005,180,2
9007,13900005402,60071,50,1
9008,13900005403,10005,200,1
9009,13900005404,10005,32371,7
9010,13900005404,10205,5167,2
9011,13900005404,50053,110,1
9012,13900005404,70106,121,1
9013,13900005405,10005,217,2
9014,13900005405,21434,90,1
9015,13900005405,180688,14561,3
9016,13900005406,10005,32811,1
9017,13900005406,20451,288056,16
9018,13900005406,60494,2,1
9019,13900005406,180309,109867,3
9020,13900005407,10005,5760,8
9021,13900005408,10005,251,3
9022,13900005409,10001,181,1
9023,13900005410,10005,309,1
9024,13900005410,200842,57570,1
9025,13900005411,10005,420,3
9026,13900005412,10005,141,1
9027,13900005412,211343,140,1
9028,13900005413,10001,33611,2
9029,13900005413,10005,3358,6
9030,13900005413,10205,241,1
9031,13900005414,10005,150,1
9032,13900005415,10005,111,1
9033,13900005416,10005,21046,1
9034,13900005417,51692,23514,4
9035,13900005418,10001,290,1
9036,13900005418,10005,140,1
9037,13900005418,30035,106,1
9038,13900005419,10005,109,1
9039,13900005419,80575,131,1
9040,13900005419,151250,145,1
9041,13900005420,50057,61689,1
9042,13900005421,250331,289,4
9043,13900005422,10005,160,1
9044,13900005423,221061,1985,1
9045,13900005423,250331,1195,1
9046,13900005424,11233,3129,1
9047,13900005424,220371,3759,1
9048,13900005425,10005,18434,3
9049,13900005426,20357,893,3
9050,13900005426,151499,5254,3
9051,13900005427,200439,159,1
9052,13900005428,10005,299,1
9053,13900005429,50057,369,4
9054,13900005429,50066,38593,2
9055,13900005430,10005,38310,1
9056,13900005431,10005,270,1
9057,13900005432,10005,161,1
9058,13900005433,70109,210,2
9059,13900005434,10001,2408,2
9060,13900005434,10005,151,1
9061,13900005434,10205,4410,1
9062,13900005435,10005,110,1
9063,13900005436,10205,14981,1
9064,13900005436,151250,317,1
9065,13900005437,271134,2,2
9066,13900005438,50048,5040,1
9067,13900005438,200837,50,1
9068,13900005439,10005,8920,10
9069,13900005440,10006,74,1
9070,13900005441,81161,270,2
9071,13900005442,10005,156,1
9072,13900005442,200842,109431,2
9073,13900005443,70109,260,2
9074,13900005444,10005,101,1
9075,13900005445,30035,172,2
9076,13900005445,180183,2681,2
9077,13900005445,181512,1843,8
9078,13900005445,270348,91,1
9079,13900005445,270691,130,1
9080,13900005446,10005,713,3
9081,13900005447,80609,242,1
9082,13900005448,10005,55,1
9083,13900005448,50048,183,3
9084,13900005448,50057,65,1
9085,13900005449,200442,1657,1
9086,13900005450,151341,89,1
9087,13900005451,10005,186,1
9088,13900005452,10005,2550,1
9089,13900005452,180183,505,1
9090,13900005452,180187,31052,1
9091,13900005452,181552,2031,1
9092,13900005452,221061,47115,14
9093,13900005453,10005,185,1
9094,13900005454,201257,320,1
9095,13900005455,10005,116,1
9096,13900005456,10005,422,3
9097,13900005457,10005,429,3
9098,13900005458,151385,139,1
9099,13900005458,340962,310,1
9100,13900005459,10005,3642,3
9101,13900005460,10005,255,2
9102,13900005461,10005,210,1
9103,13900005462,70526,30075,1
9104,13900005463,151446,2025,1
9105,13900005463,220499,3003,2
9106,13900005464,10005,19071,2
9107,13900005465,10005,7530,13
9108,13900005466,10001,1385,1
9109,13900005466,11857,421,1
9110,13900005466,250331,207,1
9111,13900005466,270231,1526,2
9112,13900005466,271134,7545,5
9113,13900005467,30035,136537,11
9114,13900005467,51389,67,1
9115,13900005467,271134,150,1
9116,13900005468,70104,130,1
9117,13900005469,330215,4596,2
9118,13900005470,10005,569,4
9119,13900005470,60494,165,1
9120,13900005471,30044,120,1
9121,13900005471,40512,145,1
9122,13900005471,270348,80,1
9123,13900005472,10005,165,1
9124,13900005473,10005,196,1
9125,13900005474,220499,188,4
9126,13900005475,10005,105,1
9127,13900005476,10005,638,4
9128,13900005476,341266,1251,9
9129,13900005477,10001,190,1
9130,13900005478,211504,28366,1
9131,13900005478,331007,6152,1
9132,13900005479,71455,295,1
9133,13900005480,70111,294,1
9134,13900005481,221135,68569,1
9135,13900005482,210356,70,1
9136,13900005483,270974,55,1
9137,13900005484,271134,470,2
9138,13900005485,70328,115,1
9139,13900005486,60071,225,2
9140,13900005487,40474,425,2
9141,13900005487,201131,2452,2
9142,13900005488,70328,1626,3
9143,13900005488,81681,4760,2
9144,13900005488,271134,333,2
9145,13900005489,10005,325,2
9146,13900005490,10005,79,1
9147,13900005491,110157,161,1
9148,13900005492,100408,470,5
9149,13900005493,10001,101,1
9150,13900005494,151341,3686,12
9151,13900005494,220499,15014,5
9152,13900005495,200844,105,1
9153,13900005496,10005,150,1
9154,13900005497,20451,136404,3
9155,13900005497,51176,63448,1
9156,13900005497,180309,83969,1
9157,13900005497,320291,59891,8
9158,13900005498,10005,184,1
9159,13900005499,250331,170,2
9160,13900005500,10001,250,2
9161,13900005501,10005,848,6
9162,13900005502,50057,59255,7
9163,13900005503,10005,120,1
9164,13900005503,341513,92190,1
9165,13900005504,10005,161,1
9166,13900005505,10001,426,2
9167,13900005505,10005,25992,3
9168,13900005505,200335,140,1
9169,13900005506,70328,65,1
9170,13900005506,180688,113457,2
9171,13900005507,10005,1025,3
9172,13900005507,40423,1446,2
9173,13900005508,31480,114,1
9174,13900005508,250366,51,1
9175,13900005509,10005,2300,2
9176,13900005510,10005,215,1
9177,13900005511,10005,90,1
9178,13900005512,20450,68,1
9179,13900005512,60070,116,1
9180,13900005512,330400,590,1
9181,13900005513,10005,1339,6
9182,13900005513,31480,95,1
9183,13900005514,30035,58540,4
9184,13900005514,60071,236,2
9185,13900005515,270832,143441,2
9186,13900005515,271134,98,1
9187,13900005515,341946,16617,1
9188,13900005516,10005,2216,2
9189,13900005517,50057,189486,27
9190,13900005517,70109,150,1
9191,13900005517,341500,65,1
9192,13900005518,71372,295,1
9193,13900005518,200844,2652,1
9194,13900005519,10005,9798,8
9195,13900005520,270389,1130,1
9196,13900005521,10001,129,1
9197,13900005522,180229,306692,7
9198,13900005523,10005,631,2
9199,13900005524,10001,201,1
9200,13900005524,10005,365,2
9201,13900005524,180229,30488,3
9202,13900005525,10006,5763,3
9203,13900005525,170488,117718,4
9204,13900005525,270231,246,2
9205,13900005525,341266,31328,1
9206,13900005526,10001,160,1
9207,13900005527,180688,176,1
9208,13900005528,10005,100,1
9209,13900005529,10005,0,1
9210,13900005529,180229,125,1
9211,13900005529,200442,106,1
9212,13900005530,10001,355,2
9213,13900005530,10005,3031,2
9214,13900005530,60494,1759,1
9215,13900005530,171457,0,1
9216,13900005531,70106,32011,1
9217,13900005532,10001,2232,2
9218,13900005533,200335,65,1
9219,13900005534,10005,200,1
9220,13900005535,10001,42182,2
9221,13900005535,30428,19308,1
9222,13900005536,151267,56,1
9223,13900005536,170488,41,1
9224,13900005536,180950,1542,9
9225,13900005536,221061,7091,1
9226,13900005536,221135,165,1
9227,13900005537,10005,989,3
9228,13900005537,60494,16073,1
9229,13900005537,340787,49256,1
9230,13900005538,50057,2144,1
9231,13900005539,311360,111,1
9232,13900005540,10001,150,1
9233,13900005540,200335,7911,1
9234,13900005541,10005,350,1
9235,13900005542,10005,160,1
9236,13900005542,171190,855,3
9237,13900005542,201257,1820,2
9238,13900005543,60365,141,1
9239,13900005544,80121,85,1
9240,13900005545,80609,286,1
9241,13900005545,221135,430,1
9242,13900005546,20451,6243,4
9243,13900005547,10001,1203,6
9244,13900005547,10005,195,1
9245,13900005548,241155,15149,1
9246,13900005549,10005,95,1
9247,13900005550,221135,397,1
9248,13900005551,20451,44658,7
9249,13900005552,10005,461,2
9250,13900005553,50057,55,1
9251,13900005554,81416,74866,14
9252,13900005554,220371,124,1
9253,13900005555,50367,85,1
9254,13900005555,220499,10285,1
9255,13900005556,211254,75,1
9256,13900005557,10005,334,2
9257,13900005558,10001,415,2
9258,13900005559,151499,291,1
9259,13900005560,10005,90,1
9260,13900005560,30035,493,4
9261,13900005560,180183,2010,1
9262,13900005561,10001,100,1
9263,13900005561,10005,111,1
9264,13900005562,10001,71,1
9265,13900005563,50066,33071,15
9266,13900005563,50501,20156,1
9267,13900005563,60070,99,1
9268,13900005563,60075,116893,6
9269,13900005563,151740,20801,1
9270,13900005564,10005,166,2
9271,13900005565,151186,43107,4
9272,13900005566,10005,204,1
9273,13900005567,10005,2018,2
9274,13900005568,10005,781,6
9275,13900005569,20450,128,1
9276,13900005569,60069,48480,1
9277,13900005569,81876,198,1
9278,13900005570,10005,200,1
9279,13900005571,10005,70,1
9280,13900005572,50057,415,3
9281,13900005572,151446,129,1
9282,13900005573,70096,251,1
9283,13900005573,170392,17375,1
9284,13900005574,201169,115,1
9285,13900005575,10001,121,1
9286,13900005575,10005,210,1
9287,13900005575,11233,1440,1
9288,13900005575,80520,836,1
9289,13900005576,151186,1940,1
9290,13900005577,10001,145,1
9291,13900005577,70106,980,1
9292,13900005578,10001,145,1
9293,13900005579,10005,494,2
9294,13900005580,231973,0,1
9295,13900005581,40382,59,1
9296,13900005582,340812,7021,1
9297,13900005583,10005,96,1
9298,13900005584,10005,330,1
9299,13900005585,10001,120,1
9300,13900005586,221135,887,3
9301,13900005587,341597,86507,1
9302,13900005588,220371,55,1
9303,13900005589,10005,140,1
9304,13900005590,10005,120,1
9305,13900005591,10005,150,1
9306,13900005592,10005,812,4
9307,13900005593,10005,161,1
9308,13900005593,70526,4550,1
9309,13900005594,10005,60,1
9310,13900005595,10005,576,4
9311,13900005596,10005,432,2
9312,13900005597,10001,249,2
9313,13900005598,11282,210,1
9314,13900005599,10005,465,3
9315,13900005599,40474,1161,4
9316,13900005600,41313,97012,1
9317,13900005600,220499,81605,7
9318,13900005600,340812,109,1
9319,13900005600,370281,30145,1
9320,13900005601,30428,130,1
9321,13900005602,50060,46,1
9322,13900005602,171191,125,1
9323,13900005602,340370,35196,1
9324,13900005603,10001,686,1
9325,13900005603,10005,36023,1
9326,13900005603,10205,13331,1
9327,13900005603,341704,439,1
9328,13900005604,10001,105,1
9329,13900005604,70526,95,1
9330,13900005605,10005,215,2
9331,13900005605,81416,6648,5
9332,13900005606,50066,22199,2
9333,13900005607,10005,2043,2
9334,13900005608,10005,812,3
9335,13900005609,10005,113,1
9336,13900005610,231973,100,1
9337,13900005611,70093,28355,1
9338,13900005612,10005,136,1
9339,13900005613,10001,159,1
9340,13900005613,10005,440,3
9341,13900005614,10001,160,1
9342,13900005614,271134,582,1
9343,13900005614,350080,149,1
9344,13900005615,10005,532,3
9345,13900005616,10005,150,1
9346,13900005617,10001,39129,6
9347,13900005617,30428,2178,1
9348,13900005617,60494,19270,1
9349,13900005617,200335,311,1
9350,13900005618,270232,167,1
9351,13900005619,10005,160,1
9352,13900005620,30035,7670,4
9353,13900005621,70106,557,1
9354,13900005622,200836,70,1
9355,13900005623,330400,26459,6
9356,13900005624,341369,3214,1
9357,13900005625,211254,80,1
9358,13900005625,320291,528152,16
9359,13900005626,10005,439,3
9360,13900005626,80520,82,1
9361,13900005626,80539,230,2
9362,13900005626,80547,577,1
9363,13900005626,200335,2319,2
9364,13900005627,50048,240,1
9365,13900005628,50057,102976,5
9366,13900005629,10005,6012,11
9367,13900005629,10008,41551,10
9368,13900005629,60365,2155,1
9369,13900005629,340962,46,1
9370,13900005630,10001,663,2
9371,13900005630,10005,316,2
9372,13900005630,220371,153,1
9373,13900005631,71249,230,1
9374,13900005632,50054,171,2
9375,13900005633,60494,616,2
9376,13900005634,10005,2987,4
9377,13900005634,200368,1474,1
9378,13900005634,200853,2220,2
9379,13900005635,10005,1428,2
9380,13900005636,10005,276,2
9381,13900005636,201202,2212,1
9382,13900005637,211254,80,1
9383,13900005638,10005,249,1
9384,13900005639,10001,225,1
9385,13900005640,10005,214,1
9386,13900005641,10001,1049,2
9387,13900005642,200837,845,1
9388,13900005642,311360,1035,1
